Processo;Status;Duracao_Total_s;Etapa_Falha;Mensagem_Erro
0702796-47.2022.8.01.0001;Falha;0.0;;
0830716-14.2022.8.14.0301;Falha;0.0;;
0812785-75.2021.8.14.0028;Falha;0.0;;
0600948-33.2022.8.04.6500;Falha;0.0;;
0831503-40.2022.8.20.5001;Falha;0.0;;
0812877-89.2022.8.20.5124;Falha;0.0;;
0843344-35.2022.8.14.0301;Falha;0.0;;
0912132-98.2022.8.20.5001;Falha;0.0;;
0805880-74.2022.8.14.0301;Falha;0.0;;
7001341-63.2022.8.22.0007;Falha;0.0;;
0667986-62.2022.8.04.0001;Falha;0.0;;
0801859-69.2022.8.14.0070;Falha;0.0;;
0801587-59.2022.8.20.5130;Falha;0.0;;
0649505-51.2022.8.04.0001;Falha;0.0;;
0825765-71.2022.8.20.5001;Falha;0.0;;
0602052-62.2022.8.04.5400;Falha;0.0;;
0705177-28.2022.8.01.0001;Falha;0.0;;
0805000-96.2023.8.23.0010;Falha;0.0;;
0801630-38.2022.8.20.5116;Falha;0.0;;
0836362-05.2022.8.14.0301;Falha;0.0;;
0802166-19.2022.8.14.0136;Falha;0.0;;
7036227-09.2022.8.22.0001;Falha;0.0;;
0022383-42.2022.8.03.0001;Falha;0.0;;
0802592-84.2023.8.14.0301;Falha;0.0;;
7001948-52.2022.8.22.0015;Falha;0.0;;
7001785-93.2022.8.22.0008;Falha;0.0;;
0809618-79.2023.8.14.0028;Falha;0.0;;
0048296-26.2022.8.03.0001;Falha;0.0;;
0755001-69.2022.8.04.0001;Falha;0.0;;
0682682-06.2022.8.04.0001;Falha;0.0;;
7033645-02.2023.8.22.0001;Falha;0.0;;
0723846-48.2022.8.04.0001;Falha;0.0;;
7063176-70.2022.8.22.0001;Falha;0.0;;
0864012-24.2022.8.20.5001;Falha;0.0;;
0045213-02.2022.8.03.0001;Falha;0.0;;
0765061-04.2022.8.04.0001;Falha;0.0;;
0888737-80.2022.8.14.0301;Falha;0.0;;
0875307-61.2022.8.14.0301;Falha;0.0;;
0776328-70.2022.8.04.0001;Falha;0.0;;
0800283-78.2023.8.20.5101;Falha;0.0;;
0800210-12.2023.8.14.0013;Falha;0.0;;
0889661-91.2022.8.14.0301;Falha;0.0;;
0800035-06.2023.8.20.5104;Falha;0.0;;
0412232-85.2023.8.04.0001;Falha;0.0;;
0793679-56.2022.8.04.0001;Falha;0.0;;
0404050-13.2023.8.04.0001;Falha;0.0;;
0800174-41.2023.8.14.0054;Falha;0.0;;
0854239-21.2023.8.14.0301;Falha;0.0;;
0855453-47.2023.8.14.0301;Falha;0.0;;
0803939-52.2023.8.20.5001;Falha;0.0;;
7000082-72.2023.8.22.0015;Falha;0.0;;
0800243-11.2023.8.14.0301;Falha;0.0;;
0004299-56.2023.8.03.0001;Falha;0.0;;
0400988-62.2023.8.04.0001;Falha;0.0;;
7004455-91.2023.8.22.0001;Falha;0.0;;
0801219-25.2023.8.14.0040;Falha;0.0;;
0801346-60.2023.8.14.0040;Falha;0.0;;
0809000-37.2023.8.14.0028;Falha;0.0;;
0801424-23.2023.8.14.0115;Falha;0.0;;
0849307-87.2023.8.14.0301;Falha;0.0;;
0851988-30.2023.8.14.0301;Falha;0.0;;
0809354-26.2023.8.14.0040;Falha;0.0;;
0601909-37.2023.8.04.6500;Falha;0.0;;
7031494-63.2023.8.22.0001;Falha;0.0;;
0707324-90.2023.8.01.0001;Falha;0.0;;
0041453-11.2023.8.03.0001;Falha;0.0;;
7000930-86.2023.8.22.0006;Falha;0.0;;
7037759-81.2023.8.22.0001;Falha;0.0;;
0500706-32.2023.8.04.0001;Falha;0.0;;
0800542-50.2023.8.14.0054;Falha;0.0;;
0800588-92.2023.8.14.0004;Falha;0.0;;
0515092-67.2023.8.04.0001;Falha;0.0;;
0707651-35.2023.8.01.0001;Falha;0.0;;
0708006-45.2023.8.01.0001;Falha;0.0;;
0801000-36.2023.8.14.0032;Falha;0.0;;
0700681-13.2023.8.01.0003;Falha;0.0;;
7032255-94.2023.8.22.0001;Falha;0.0;;
0503970-57.2023.8.04.0001;Falha;0.0;;
0817096-46.2023.8.23.0010;Falha;0.0;;
0808856-63.2023.8.14.0028;Falha;0.0;;
7036098-67.2023.8.22.0001;Falha;0.0;;
0513975-41.2023.8.04.0001;Falha;0.0;;
0824263-17.2023.8.23.0010;Falha;0.0;;
7002655-83.2023.8.22.0015;Falha;0.0;;
0809616-12.2023.8.14.0028;Falha;0.0;;
0042858-82.2023.8.03.0001;Falha;0.0;;
0801360-75.2023.8.14.0062;Falha;0.0;;
0715800-20.2023.8.01.0001;Falha;0.0;;
0700056-15.2024.8.01.0012;Falha;0.0;;
0600390-08.2024.8.04.3100;Falha;0.0;;
0873143-86.2023.8.20.5001;Falha;0.0;;
0800329-42.2024.8.20.5001;Falha;0.0;;
0872695-16.2023.8.20.5001;Falha;0.0;;
0872717-74.2023.8.20.5001;Falha;0.0;;
7000048-63.2024.8.22.0015;Falha;0.0;;
0800129-58.2024.8.14.0068;Falha;0.0;;
0802185-41.2024.8.20.5001;Falha;0.0;;
7008514-88.2024.8.22.0001;Falha;0.0;;
0819551-96.2024.8.14.0301;Falha;0.0;;
7008032-43.2024.8.22.0001;Falha;0.0;;
0803093-20.2024.8.20.5124;Falha;0.0;;
0819658-43.2024.8.14.0301;Falha;0.0;;
0800529-78.2024.8.14.0066;Falha;0.0;;
7002388-92.2024.8.22.0010;Falha;0.0;;
7017855-41.2024.8.22.0001;Falha;0.0;;
0806834-95.2024.8.14.0028;Falha;0.0;;
0812359-58.2024.8.14.0028;Falha;0.0;;
0834621-53.2024.8.20.5001;Falha;0.0;;
7001664-85.2024.8.22.0011;Falha;0.0;;
0710151-40.2024.8.01.0001;Falha;0.0;;
0700971-61.2024.8.01.0013;Falha;0.0;;
0873767-07.2024.8.14.0301;Falha;0.0;;
7053729-87.2024.8.22.0001;Falha;0.0;;
0801156-73.2024.8.14.0069;Falha;0.0;;
0801473-86.2024.8.14.0064;Falha;0.0;;
7016390-82.2024.8.22.0005;Falha;0.0;;
0913226-16.2024.8.14.0301;Falha;0.0;;
0845780-44.2024.8.23.0010;Falha;0.0;;
0916394-26.2024.8.14.0301;Falha;0.0;;
0700078-72.2025.8.01.0001;Falha;0.0;;
0813286-44.2025.8.14.0301;Falha;0.0;;
7006677-53.2024.8.22.0015;Falha;0.0;;
6009208-68.2025.8.03.0001;Falha;0.0;;
6002400-47.2025.8.03.0001;Falha;0.0;;
0803240-39.2025.8.14.0028;Falha;0.0;;
0813760-63.2025.8.23.0010;Falha;0.0;;
7018505-51.2025.8.22.0002;Falha;0.0;;
0009554-79.2014.8.22.0001;Falha;0.0;;
0015367-31.2013.8.14.0006;Falha;0.0;;
0814337-71.2017.8.14.0301;Falha;0.0;;
0026040-32.2017.8.14.0301;Falha;0.0;;
0714467-43.2017.8.01.0001;Falha;0.0;;
0639564-53.2017.8.04.0001;Falha;0.0;;
0811873-86.2017.8.14.0006;Falha;0.0;;
0607065-79.2018.8.04.0001;Falha;0.0;;
0628519-18.2018.8.04.0001;Falha;0.0;;
0838807-35.2018.8.14.0301;Falha;0.0;;
0606457-47.2019.8.04.0001;Falha;0.0;;
0028010-66.2018.8.03.0001;Falha;0.0;;
0639813-67.2018.8.04.0001;Falha;0.0;;
0826830-12.2019.8.14.0301;Falha;0.0;;
0007887-87.2019.8.14.0039;Falha;0.0;;
0825938-54.2019.8.23.0010;Falha;0.0;;
0003443-97.2020.8.03.0001;Falha;0.0;;
0821756-45.2017.8.14.0301;Falha;0.0;;
0846848-44.2025.8.14.0301;Falha;0.0;;
0001750-15.2019.8.03.0001;Falha;0.0;;
0010493-56.2017.8.14.0040;Falha;0.0;;
0020997-79.2019.8.03.0001;Falha;0.0;;
6074970-31.2025.8.03.0001;Falha;0.0;;
0627044-27.2018.8.04.0001;Falha;0.0;;
7011449-65.2019.8.22.0005;Falha;0.0;;
0806141-05.2023.8.14.0301;Falha;0.0;;
0801531-24.2019.8.20.5100;Falha;0.0;;
0686604-55.2022.8.04.0001;Falha;0.0;;
0826181-05.2023.8.20.5001;Falha;0.0;;
7037605-63.2023.8.22.0001;Falha;0.0;;
0103377-98.2013.8.20.0001;Falha;0.0;;
0870793-33.2020.8.20.5001;Falha;0.0;;
0819077-33.2021.8.14.0301;Falha;0.0;;
0858376-17.2021.8.14.0301;Falha;0.0;;
0856327-03.2021.8.14.0301;Falha;0.0;;
0919051-15.2022.8.04.0001;Falha;0.0;;
0056490-15.2022.8.03.0001;Falha;0.0;;
7001228-79.2022.8.22.0017;Falha;0.0;;
0856226-89.2023.8.20.5001;Falha;0.0;;
0800362-57.2024.8.14.0035;Falha;0.0;;
0821020-92.2024.8.14.0006;Falha;0.0;;
0641011-76.2017.8.04.0001;Falha;0.0;;
0852297-87.2019.8.20.5001;Falha;0.0;;
0809075-47.2021.8.14.0028;Falha;0.0;;
0800035-63.2021.8.14.0053;Falha;0.0;;
0700492-40.2020.8.01.0003;Falha;0.0;;
0706528-36.2022.8.01.0001;Falha;0.0;;
0800783-88.2022.8.20.5131;Falha;0.0;;
0809273-70.2023.8.14.0301;Falha;0.0;;
0818116-36.2023.8.14.0006;Falha;0.0;;
0853433-83.2023.8.14.0301;Falha;0.0;;
0871342-38.2023.8.20.5001;Falha;0.0;;
0873009-59.2023.8.20.5001;Falha;0.0;;
0807203-94.2024.8.23.0010;Falha;0.0;;
0805517-67.2024.8.23.0010;Falha;0.0;;
6007397-10.2024.8.03.0001;Falha;0.0;;
0837655-39.2024.8.14.0301;Falha;0.0;;
6015878-59.2024.8.03.0001;Falha;0.0;;
0835180-73.2025.8.20.5001;Falha;0.0;;
7000129-54.2025.8.22.0022;Falha;0.0;;
0843609-76.2018.8.14.0301;Falha;0.0;;
0633218-52.2018.8.04.0001;Falha;0.0;;
7047426-33.2019.8.22.0001;Falha;0.0;;
0803863-23.2023.8.14.0045;Falha;0.0;;
0800646-42.2023.8.14.0054;Falha;0.0;;
0038124-69.2015.8.03.0001;Falha;0.0;;
0801811-53.2023.8.14.0013;Falha;0.0;;
0116321-05.2005.8.23.0010;Falha;0.0;;
0026487-35.2006.8.14.0301;Falha;0.0;;
7000565-82.2016.8.22.0004;Falha;0.0;;
0841973-70.2021.8.14.0301;Falha;0.0;;
0801968-81.2022.8.14.0006;Falha;0.0;;
0858433-64.2023.8.14.0301;Falha;0.0;;
0821166-43.2022.8.23.0010;Falha;0.0;;
0806986-22.2022.8.23.0010;Falha;0.0;;
0856065-19.2022.8.14.0301;Falha;0.0;;
0802570-38.2023.8.14.0006;Falha;0.0;;
0813088-72.2023.8.20.5001;Falha;0.0;;
7048018-04.2024.8.22.0001;Falha;0.0;;
0824140-80.2023.8.14.0006;Falha;0.0;;
0687099-65.2023.8.04.0001;Falha;0.0;;
0804299-65.2024.8.14.0006;Falha;0.0;;
0803054-62.2024.8.14.0024;Falha;0.0;;
0805225-46.2024.8.14.0006;Falha;0.0;;
0805845-89.2024.8.14.0028;Falha;0.0;;
0800222-90.2025.8.14.0066;Falha;0.0;;
0825482-94.2025.8.23.0010;Falha;0.0;;
7016797-63.2025.8.22.0002;Falha;0.0;;
0049129-60.2012.8.14.0301;Falha;0.0;;
0000506-27.2014.8.03.0001;Falha;0.0;;
0040402-78.2013.8.14.0301;Falha;0.0;;
0005222-10.2013.8.14.0201;Falha;0.0;;
0013658-58.2013.8.14.0006;Falha;0.0;;
0701592-46.2014.8.01.0001;Falha;0.0;;
0046101-49.2014.8.03.0001;Falha;0.0;;
0006527-15.2015.8.22.0014;Falha;0.0;;
7047023-35.2017.8.22.0001;Falha;0.0;;
0644959-26.2017.8.04.0001;Falha;0.0;;
0100065-20.2018.8.20.0105;Falha;0.0;;
0606113-03.2018.8.04.0001;Falha;0.0;;
0713832-28.2018.8.01.0001;Falha;0.0;;
0878030-92.2018.8.14.0301;Falha;0.0;;
0840836-58.2018.8.14.0301;Falha;0.0;;
0004892-48.2018.8.14.0068;Falha;0.0;;
0856378-82.2019.8.14.0301;Falha;0.0;;
0823142-42.2019.8.14.0301;Falha;0.0;;
0872311-58.2020.8.20.5001;Falha;0.0;;
0801163-88.2019.8.14.0021;Falha;0.0;;
0865205-19.2018.8.14.0301;Falha;0.0;;
0800548-50.2019.8.20.5124;Falha;0.0;;
0864744-44.2018.8.20.5001;Falha;0.0;;
0875370-28.2018.8.14.0301;Falha;0.0;;
0708900-60.2019.8.01.0001;Falha;0.0;;
0800756-66.2019.8.23.0010;Falha;0.0;;
0801766-25.2018.8.20.5100;Falha;0.0;;
0001014-26.2021.8.03.0001;Falha;0.0;;
0006536-05.2019.8.03.0001;Falha;0.0;;
0816356-76.2019.8.20.5001;Falha;0.0;;
0805122-97.2019.8.20.5001;Falha;0.0;;
0618431-81.2019.8.04.0001;Falha;0.0;;
0021300-93.2019.8.03.0001;Falha;0.0;;
0827345-44.2019.8.20.5001;Falha;0.0;;
0846293-34.2019.8.20.5001;Falha;0.0;;
0821011-57.2020.8.20.5001;Falha;0.0;;
0001456-12.2023.8.03.0004;Falha;0.0;;
0851580-10.2021.8.14.0301;Falha;0.0;;
0736263-04.2020.8.04.0001;Falha;0.0;;
0806464-15.2020.8.14.0301;Falha;0.0;;
0812776-04.2020.8.20.5001;Falha;0.0;;
0666179-12.2019.8.04.0001;Falha;0.0;;
0807226-28.2020.8.20.5001;Falha;0.0;;
0828159-25.2020.8.14.0301;Falha;0.0;;
0639176-48.2020.8.04.0001;Falha;0.0;;
0840631-58.2020.8.14.0301;Falha;0.0;;
0821188-72.2020.8.23.0010;Falha;0.0;;
0812296-02.2020.8.20.5106;Falha;0.0;;
0706199-92.2020.8.01.0001;Falha;0.0;;
0880165-09.2020.8.14.0301;Falha;0.0;;
0843003-77.2020.8.14.0301;Falha;0.0;;
0871634-31.2020.8.14.0301;Falha;0.0;;
0830917-37.2021.8.20.5001;Falha;0.0;;
0916157-57.2022.8.20.5001;Falha;0.0;;
0808127-08.2021.8.14.0028;Falha;0.0;;
0800589-08.2022.8.14.0006;Falha;0.0;;
0840792-31.2021.8.20.5001;Falha;0.0;;
0802065-36.2021.8.14.0097;Falha;0.0;;
0627611-53.2021.8.04.0001;Falha;0.0;;
0772253-22.2021.8.04.0001;Falha;0.0;;
0050744-06.2021.8.03.0001;Falha;0.0;;
0005071-87.2021.8.03.0001;Falha;0.0;;
0843760-34.2021.8.20.5001;Falha;0.0;;
0856346-72.2022.8.14.0301;Falha;0.0;;
0804422-22.2022.8.14.0301;Falha;0.0;;
0601951-25.2021.8.04.4700;Falha;0.0;;
0806251-38.2022.8.14.0301;Falha;0.0;;
0764835-33.2021.8.04.0001;Falha;0.0;;
0616082-03.2022.8.04.0001;Falha;0.0;;
0601288-92.2022.8.04.6300;Falha;0.0;;
0684927-87.2022.8.04.0001;Falha;0.0;;
0806352-91.2022.8.20.5124;Falha;0.0;;
0889685-22.2022.8.14.0301;Falha;0.0;;
0800705-58.2021.8.20.5122;Falha;0.0;;
0859226-37.2022.8.14.0301;Falha;0.0;;
7019339-62.2022.8.22.0001;Falha;0.0;;
0751352-96.2022.8.04.0001;Falha;0.0;;
0826897-66.2022.8.20.5001;Falha;0.0;;
0920891-51.2022.8.20.5001;Falha;0.0;;
0801148-13.2023.8.20.5001;Falha;0.0;;
0695138-85.2022.8.04.0001;Falha;0.0;;
0662522-57.2022.8.04.0001;Falha;0.0;;
0846414-60.2022.8.14.0301;Falha;0.0;;
0810888-75.2022.8.14.0028;Falha;0.0;;
0010993-72.2022.8.03.0002;Falha;0.0;;
0862791-06.2022.8.20.5001;Falha;0.0;;
0817322-10.2022.8.20.5106;Falha;0.0;;
0853508-59.2022.8.14.0301;Falha;0.0;;
0834435-98.2022.8.20.5001;Falha;0.0;;
0836287-63.2022.8.14.0301;Falha;0.0;;
7005819-29.2022.8.22.0003;Falha;0.0;;
0641796-62.2022.8.04.0001;Falha;0.0;;
0905555-10.2022.8.14.0301;Falha;0.0;;
0804622-39.2022.8.14.0039;Falha;0.0;;
0801030-40.2023.8.14.0301;Falha;0.0;;
0838846-90.2022.8.14.0301;Falha;0.0;;
0801262-49.2023.8.20.5001;Falha;0.0;;
0836291-03.2022.8.14.0301;Falha;0.0;;
7055165-52.2022.8.22.0001;Falha;0.0;;
0827990-79.2022.8.14.0006;Falha;0.0;;
0807996-89.2023.8.20.5106;Falha;0.0;;
0688534-11.2022.8.04.0001;Falha;0.0;;
0813057-55.2023.8.14.0301;Falha;0.0;;
0713870-17.2022.8.04.0001;Falha;0.0;;
0800019-91.2023.8.14.0004;Falha;0.0;;
0847633-08.2022.8.20.5001;Falha;0.0;;
0846950-68.2022.8.20.5001;Falha;0.0;;
0854314-94.2022.8.14.0301;Falha;0.0;;
0865188-41.2022.8.14.0301;Falha;0.0;;
0897313-59.2022.8.20.5001;Falha;0.0;;
0800014-91.2023.8.23.0045;Falha;0.0;;
7069369-04.2022.8.22.0001;Falha;0.0;;
7069692-09.2022.8.22.0001;Falha;0.0;;
0829406-21.2022.8.23.0010;Falha;0.0;;
7072042-67.2022.8.22.0001;Falha;0.0;;
7074323-93.2022.8.22.0001;Falha;0.0;;
0889713-87.2022.8.14.0301;Falha;0.0;;
0889607-28.2022.8.14.0301;Falha;0.0;;
0916207-83.2022.8.20.5001;Falha;0.0;;
0801045-06.2023.8.20.5001;Falha;0.0;;
0916213-90.2022.8.20.5001;Falha;0.0;;
0423557-57.2023.8.04.0001;Falha;0.0;;
0803669-28.2023.8.20.5001;Falha;0.0;;
0807967-17.2023.8.23.0010;Falha;0.0;;
0803642-45.2023.8.20.5001;Falha;0.0;;
0802472-57.2023.8.20.5124;Falha;0.0;;
0802481-15.2023.8.14.0006;Falha;0.0;;
7005802-36.2022.8.22.0021;Falha;0.0;;
0433598-83.2023.8.04.0001;Falha;0.0;;
0806648-14.2023.8.23.0010;Falha;0.0;;
0867115-05.2023.8.20.5001;Falha;0.0;;
0844757-49.2023.8.14.0301;Falha;0.0;;
7030908-26.2023.8.22.0001;Falha;0.0;;
0808645-78.2023.8.20.5001;Falha;0.0;;
0800969-04.2023.8.14.0133;Falha;0.0;;
0858455-25.2023.8.14.0301;Falha;0.0;;
7021023-85.2023.8.22.0001;Falha;0.0;;
0801818-45.2023.8.14.0013;Falha;0.0;;
0848378-54.2023.8.14.0301;Falha;0.0;;
0813352-07.2023.8.14.0006;Falha;0.0;;
0501831-35.2023.8.04.0001;Falha;0.0;;
0509062-16.2023.8.04.0001;Falha;0.0;;
0804699-86.2023.8.14.0015;Falha;0.0;;
0835089-51.2023.8.20.5001;Falha;0.0;;
0025603-14.2023.8.03.0001;Falha;0.0;;
0809788-24.2023.8.20.5124;Falha;0.0;;
0852075-83.2023.8.14.0301;Falha;0.0;;
0706626-84.2023.8.01.0001;Falha;0.0;;
0720690-65.2024.8.01.0001;Falha;0.0;;
0800538-36.2023.8.23.0030;Falha;0.0;;
7045034-81.2023.8.22.0001;Falha;0.0;;
0852427-41.2023.8.14.0301;Falha;0.0;;
7031318-84.2023.8.22.0001;Falha;0.0;;
0817378-84.2023.8.23.0010;Falha;0.0;;
0701634-77.2023.8.01.0002;Falha;0.0;;
7033996-72.2023.8.22.0001;Falha;0.0;;
0803260-74.2023.8.14.0133;Falha;0.0;;
7001439-81.2023.8.22.0017;Falha;0.0;;
0707884-32.2023.8.01.0001;Falha;0.0;;
0847539-26.2023.8.20.5001;Falha;0.0;;
6025458-50.2023.8.03.0001;Falha;0.0;;
0812412-03.2023.8.20.5106;Falha;0.0;;
0846908-82.2023.8.20.5001;Falha;0.0;;
0875593-65.2024.8.20.5001;Falha;0.0;;
0867111-68.2023.8.14.0301;Falha;0.0;;
0853806-14.2023.8.20.5001;Falha;0.0;;
0803391-21.2023.8.14.0013;Falha;0.0;;
0816202-93.2023.8.14.0051;Falha;0.0;;
0647461-25.2023.8.04.0001;Falha;0.0;;
0805738-96.2024.8.20.5001;Falha;0.0;;
0873030-35.2023.8.20.5001;Falha;0.0;;
0716558-96.2023.8.01.0001;Falha;0.0;;
0808380-42.2024.8.20.5001;Falha;0.0;;
0513782-89.2024.8.04.0001;Falha;0.0;;
0813749-20.2024.8.14.0301;Falha;0.0;;
0803239-57.2024.8.14.0006;Falha;0.0;;
7029036-39.2024.8.22.0001;Falha;0.0;;
0827154-26.2024.8.14.0301;Falha;0.0;;
6001680-14.2024.8.03.0002;Falha;0.0;;
0819556-21.2024.8.14.0301;Falha;0.0;;
0819538-97.2024.8.14.0301;Falha;0.0;;
0812783-54.2024.8.20.5001;Falha;0.0;;
0816306-74.2024.8.20.5001;Falha;0.0;;
6001681-96.2024.8.03.0002;Falha;0.0;;
0818332-48.2024.8.14.0301;Falha;0.0;;
0867426-62.2024.8.14.0301;Falha;0.0;;
0801025-28.2024.8.14.0060;Falha;0.0;;
0708148-15.2024.8.01.0001;Falha;0.0;;
0495951-28.2024.8.04.0001;Falha;0.0;;
0837300-26.2024.8.20.5001;Falha;0.0;;
7047676-90.2024.8.22.0001;Falha;0.0;;
0917559-11.2024.8.14.0301;Falha;0.0;;
6053163-86.2024.8.03.0001;Falha;0.0;;
0918400-06.2024.8.14.0301;Falha;0.0;;
0803627-08.2025.8.20.5001;Falha;0.0;;
6063586-08.2024.8.03.0001;Falha;0.0;;
0828496-38.2025.8.14.0301;Falha;0.0;;
7002211-24.2025.8.22.0001;Falha;0.0;;
6004779-58.2025.8.03.0001;Falha;0.0;;
0805504-34.2025.8.23.0010;Falha;0.0;;
0833140-21.2025.8.20.5001;Falha;0.0;;
0841495-98.2017.8.20.5001;Falha;0.0;;
7002243-64.2023.8.22.0012;Falha;0.0;;
7045885-62.2019.8.22.0001;Falha;0.0;;
0810191-27.2022.8.20.5124;Falha;0.0;;
0000093-95.1997.8.14.0003;Falha;0.0;;
0000010-94.2000.8.14.0061;Falha;0.0;;
0000112-03.2002.8.20.0119;Falha;0.0;;
0021975-24.1999.8.14.0301;Falha;0.0;;
0000290-39.2003.8.20.0111;Falha;0.0;;
0003569-05.2003.8.14.0301;Falha;0.0;;
0006748-18.2004.8.14.0301;Falha;0.0;;
0007010-65.2004.8.14.0301;Falha;0.0;;
0023734-43.2003.8.20.0001;Falha;0.0;;
0000007-34.2000.8.14.0096;Falha;0.0;;
0000097-37.1999.8.14.0012;Falha;0.0;;
0000287-90.2000.8.14.0003;Falha;0.0;;
0000006-54.1997.8.20.0139;Falha;0.0;;
0006938-16.1999.8.20.0001;Falha;0.0;;
0000076-95.2001.8.20.0118;Falha;0.0;;
0000002-84.2000.8.20.0115;Falha;0.0;;
0000774-75.2004.8.20.0125;Falha;0.0;;
0000067-37.2000.8.14.0086;Falha;0.0;;
0005950-73.2005.8.14.0301;Falha;0.0;;
0057878-32.2003.8.23.0010;Falha;0.0;;
0000026-56.2002.8.20.0111;Falha;0.0;;
0002323-17.2003.8.20.0106;Falha;0.0;;
0650411-80.2018.8.04.0001;Falha;0.0;;
0018598-60.2006.8.20.0001;Falha;0.0;;
0002566-83.2003.8.14.0097;Falha;0.0;;
0006887-04.2003.8.14.0301;Falha;0.0;;
0001128-23.2013.8.04.7500;Falha;0.0;;
0000668-64.2003.8.14.0045;Falha;0.0;;
0006143-39.2006.8.20.0106;Falha;0.0;;
0000009-02.2000.8.14.0096;Falha;0.0;;
0000146-24.2002.8.14.0013;Falha;0.0;;
0000700-64.2007.8.14.0066;Falha;0.0;;
0001271-17.2013.8.04.6302;Falha;0.0;;
0001719-69.2009.8.14.0301;Falha;0.0;;
0001463-20.2009.8.14.0026;Falha;0.0;;
0002382-89.2011.8.14.0015;Falha;0.0;;
0001000-78.2009.8.14.0026;Falha;0.0;;
0001639-85.2009.8.14.0062;Falha;0.0;;
0001933-68.2013.8.04.5400;Falha;0.0;;
0001920-27.2009.8.14.0017;Falha;0.0;;
0003063-37.2009.8.14.0039;Falha;0.0;;
0200990-36.2011.8.04.0001;Falha;0.0;;
0001064-24.2011.8.20.0100;Falha;0.0;;
0113045-93.2013.8.20.0001;Falha;0.0;;
0000792-43.2014.8.14.0051;Falha;0.0;;
0011398-46.2014.8.22.0007;Falha;0.0;;
0037317-50.2014.8.14.0301;Falha;0.0;;
0103823-71.2014.8.20.0129;Falha;0.0;;
0806080-44.2015.8.20.5124;Falha;0.0;;
0032865-60.2015.8.14.0301;Falha;0.0;;
0032866-45.2015.8.14.0301;Falha;0.0;;
0059930-30.2015.8.14.0301;Falha;0.0;;
0116702-43.2015.8.14.0097;Falha;0.0;;
0134461-87.2015.8.14.0301;Falha;0.0;;
0161116-62.2016.8.14.0301;Falha;0.0;;
0000064-28.2017.8.04.5401;Falha;0.0;;
0009154-10.2016.8.14.0004;Falha;0.0;;
0800421-92.2017.8.20.5121;Falha;0.0;;
0603109-89.2017.8.04.0001;Falha;0.0;;
0002369-53.2017.8.14.0115;Falha;0.0;;
0017090-34.2017.8.14.0301;Falha;0.0;;
0618192-48.2017.8.04.0001;Falha;0.0;;
0619592-97.2017.8.04.0001;Falha;0.0;;
0003077-68.2019.8.03.0009;Falha;0.0;;
0005939-35.2018.8.14.0043;Falha;0.0;;
0006253-15.2018.8.14.0064;Falha;0.0;;
0809159-22.2018.8.14.0006;Falha;0.0;;
0846329-16.2018.8.14.0301;Falha;0.0;;
0009232-87.2019.8.14.0104;Falha;0.0;;
7003453-19.2019.8.22.0004;Falha;0.0;;
0806697-62.2019.8.20.5124;Falha;0.0;;
0807231-06.2019.8.20.5124;Falha;0.0;;
0701147-81.2021.8.01.0001;Falha;0.0;;
0662840-45.2019.8.04.0001;Falha;0.0;;
0821780-75.2019.8.20.5106;Falha;0.0;;
7013896-35.2019.8.22.0002;Falha;0.0;;
0811350-57.2020.8.14.0301;Falha;0.0;;
0809173-23.2020.8.14.0301;Falha;0.0;;
7004991-78.2018.8.22.0001;Falha;0.0;;
0613745-75.2021.8.04.0001;Falha;0.0;;
7002961-65.2021.8.22.0001;Falha;0.0;;
0810406-91.2021.8.20.5106;Falha;0.0;;
0681157-23.2021.8.04.0001;Falha;0.0;;
0046400-79.2021.8.03.0001;Falha;0.0;;
0853426-62.2021.8.14.0301;Falha;0.0;;
0713557-74.2021.8.01.0001;Falha;0.0;;
0848080-96.2022.8.14.0301;Falha;0.0;;
0836302-32.2022.8.14.0301;Falha;0.0;;
0751349-44.2022.8.04.0001;Falha;0.0;;
0749187-76.2022.8.04.0001;Falha;0.0;;
0748115-54.2022.8.04.0001;Falha;0.0;;
0800079-02.2023.8.14.0057;Falha;0.0;;
0800481-46.2023.8.20.5124;Falha;0.0;;
0800872-98.2023.8.20.5124;Falha;0.0;;
0808455-18.2023.8.20.5001;Falha;0.0;;
0821155-79.2022.8.20.5124;Falha;0.0;;
0002626-28.2023.8.03.0001;Falha;0.0;;
0810454-09.2023.8.14.0301;Falha;0.0;;
0022178-76.2023.8.03.0001;Falha;0.0;;
0828212-95.2023.8.20.5001;Falha;0.0;;
7040604-86.2023.8.22.0001;Falha;0.0;;
0808708-25.2023.8.20.5124;Falha;0.0;;
0804933-68.2023.8.14.0015;Falha;0.0;;
0894734-10.2023.8.14.0301;Falha;0.0;;
7037443-68.2023.8.22.0001;Falha;0.0;;
0884807-20.2023.8.14.0301;Falha;0.0;;
0800105-94.2024.8.14.9100;Falha;0.0;;
0893872-39.2023.8.14.0301;Falha;0.0;;
0804707-17.2024.8.20.5106;Falha;0.0;;
0805482-37.2023.8.14.0061;Falha;0.0;;
0822997-87.2023.8.14.0028;Falha;0.0;;
7005935-44.2023.8.22.0021;Falha;0.0;;
0800158-29.2024.8.14.0062;Falha;0.0;;
0804381-96.2024.8.14.0006;Falha;0.0;;
0800162-66.2024.8.14.0062;Falha;0.0;;
6001246-25.2024.8.03.0002;Falha;0.0;;
7023928-29.2024.8.22.0001;Falha;0.0;;
